상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)티아이컴퍼니(T.I.COMPANY),8선곱창전골,김태일,한식,2019.12.30,2020.01.01,051  -  747  -  1207,  -    -  ,20210966,2021.04.05,2021.04.05,"우 : 47325 부산광역시 부산진구 냉정로253번길 24 1층(가야동, 협동물산)",법인,180111  -  1259919,402  -  87  -  01598,0,0,0,"25,065",0,0, , , , , , , , , , , , ,1,0,2020  -  09  -  07,4,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"9,700",0,0,0,"5,500","2,200","2,000","46,200","55,900","2,200 ",33 ,"22,000 ",2,2
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
집으로낙곱새,집으로낙곱새,김지나,한식,..,2019.04.04,055  -  338  -  2322,055  -  338  -  2322,20200521,2020.04.17,2021.04.05,우 : 50862 경상남도 김해시 진영읍 김해대로335번길 8-1 101호 정우빌,개인,  -  ,483  -  31  -  00698,0,0,0,"542,140",0,0,0,0,0,"87,610",0,0, , , , , , ,1,0,2020  -  02  -  26,13,0,0,1,0,0,0,0,0,0,0,0,0  개,예치제,"25,000",0,0,0,"16,500","5,500","3,000","30,283","55,283","1,210 ",33 ,"12,100 ",2,2
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)나르텍,와우소갈비,황정훈,한식,2014.02.28,2014.03.04,02  -  6239  -  3100,02  -  6239  -  3125,20210964,2021.04.05,2021.04.05,우 : 10931 경기도 파주시 시청로 149 1층,법인,110111  -  5353381,119  -  86  -  84574,0,0,0,0,0,0,"420,123","718,913","-298,790","40,653","-7,369","-19,077","413,173","692,886","-279,713","43,600","-20,629","-29,321",1,0,가맹사업 준비중,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"22,000",0,0,0,"16,500","5,500",0,"127,600","149,600","1,283 ",198 ,"77,000 ",2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
제이에스컴퍼니,도레미치킨,김성환,치킨,..,2019.11.20,00  -  1670  -  4310,031  -  573  -  0920,20191341,2019.12.10,2021.04.05,"우 : 12097 경기도 남양주시 별내3로 402 1동 6층 606호 (별내동, 블루오션빌내주건축물)",개인,  -  ,530  -  03  -  01549,0,0,0,"176,289",0,0,0,0,0,0,0,0, , , , , , ,2,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"8,600",0,0,0,"3,300","3,300","2,000","16,500","25,100","1,100 ",50 ,"16,500 ",2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)에스에이치리테일,슈퍼사이즈커피,박성현,커피,2006.02.27,2006.03.06,051  -  1544  -  8340,051  -  636  -  1001,20140913,2014.09.30,2021.04.05,우 : 48742 부산광역시 동구 자성로133번길 10 (범일동),법인,180111  -  0547472,605  -  81  -  76454,"683,633","844,866","-161,233","1,302,143","-141,445","-121,444","1,315,191","1,354,979","-39,788","3,047,551","-73,882","11,263","1,395,463","1,446,514","-51,051","3,682,565","88,128","157,467",1,0,2014  -  10  -  08,1,0,3,1,0,0,1,0,1,1,5,1,0  개,예치제,"10,800",0,0,0,"5,500","3,300","2,000","35,610","46,410","1,980 ",20 ,"11,880 ",2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)비바리즈,제주울어멍해장국,고혜지,한식,2020.12.09,2020.12.01,02  -  1577  -  6449,031  -  967  -  3377,20171083,..,2021.04.05,우 : 63062 제주특별자치도 제주시 애월읍 광령남4길 26 1층,법인,220111  -  0213496,656  -  81  -  01854,"30,974","11,574","19,400","10,050","9,400","9,400", , , , , , , , , , , , ,1,0,2017  -  08  -  20,0,2,1,0,1,0,0,0,9,0,0,3,0  개,예치제,0,0,0,0,"7,700","3,300","3,000","84,700","98,700","1,650 ",99 ,"49,500 ",2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)아이푸드,얌이밀,정유미,기타 외식,2010.09.28,2010.09.28,031  -  982  -  2634,031  -  622  -  9774,20210963,2021.04.05,2021.04.05,우 : 10012 경기도 김포시 하성면 오정동로 177 1층,법인,285011  -  0183793,128  -  86  -  53492, , , , , , ,"7,125,812","2,773,668","4,352,144","10,607,217","3,126,605","2,580,522","4,602,124","3,531,369","1,070,755","5,895,815","1,091,524","273,248",1,0,가맹계약 체결 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"11,800",0,0,0,"5,500","3,300","3,000","55,000","66,800","2,200 ",50 ,"33,000 ",2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)에이앤제이코퍼레이션,조슈아버거팩토리(Joshua Burger Factory),이원규,패스트푸드,2020.11.18,2020.12.01,02  -  798  -  8600,02  -  798  -  8602,20200487,2020.04.09,2021.04.05,"우 : 04382 서울특별시 용산구 한강대로48길 25 402호 (한강로2가, 리슈빌딩)",법인,110111  -  7687308,682  -  87  -  01985,0,0,0,0,0,0, , , , , , , , , , , , ,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  개,예치제,"13,800",0,0,0,"5,500","3,300","3,300","72,400","84,500", ,0 , ,2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)에이앤제이코퍼레이션,제퍼빈스(Zephyr Beans),이원규,커피,2020.11.18,2020.12.01,02  -  798  -  8600,02  -  798  -  8602,20110100389,2011.08.28,2021.04.05,"우 : 04382 서울특별시 용산구 한강대로48길 25 402호 (한강로2가, 리슈빌딩)",법인,110111  -  7687328,682  -  87  -  01985,0,0,0,0,0,0, , , , , , , , , , , , ,2,0,1957  -  07  -  16,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"13,800",0,0,0,"5,500","3,300","3,300","56,100","68,200", ,0 , ,2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)에이앤제이코퍼레이션,논노스(NONNOS),이원규,기타 외식,2020.11.18,2020.12.01,02  -  798  -  8600,02  -  798  -  8602,20200486,2020.04.09,2021.04.05,"우 : 04382 서울특별시 용산구 한강대로48길 25 402호 (한강로2가, 리슈빌딩)",법인,110111  -  7687308,682  -  87  -  01985,0,0,0,0,0,0, , , , , , , , , , , , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"13,800",0,0,0,"5,500","3,300","3,300","13,090","25,190", ,0 , ,2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)에이앤제이코퍼레이션,쇼부,이원규,기타 외식,2020.11.18,2020.12.01,02  -  798  -  8600,02  -  798  -  8602,20150422,2015.05.26,2021.04.05,우 : 04382 서울특별시 용산구 한강대로48길 25 402호,법인,110111  -  7687308,682  -  87  -  01985,0,0,0,0,0,0, , , , , , , , , , , , ,4,0,1957  -  07  -  16,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"13,800",0,0,0,"5,500","3,300","3,300","76,450","88,550", ,0 , ,2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)불로만,불로만치킨바베큐,김영경,치킨,1998.06.22,1998.04.25,032  -  863  -  3838,032  -  874  -  0817,20080200073,2008.07.29,2021.04.05,우 : 22117 인천광역시 남구 장고개로42번길 41 (도화동),법인,120111  -  0172081,131  -  81  -  46750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1958  -  02  -  01,0,0,0,0,0,0,0,0,0,0,0,0,  개,보험,"10,800",0,0,0,"5,500","3,300","3,300","56,750","68,850", ,0 , ,2,1
