상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,2017년 자산,2017년 부채,2017년 자본,2017년 매출액,2017년 영업이익,2017년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,2017년 신규개점,2017년 계약종료,2017년 계약해지,2017년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)하늘푸드시스템,어풍당당 두번째 이야기 조개 화로구이 전문점,김태훈,기타 외식,2016.04.26,2016.05.01,0  -  1588  -  8519,031  -  204  -  7222,20201214,2020.09.21,2021.02.05,우 : 17108 경기도 용인시 기흥구 서천로 121 4층 401호,법인,134511  -  0288363,841  -  81  -  00394,"213,317","356,398","-143,081","264,299","-45,873","-43,258","220,307","320,130","-99,823","360,289","-31,375","-29,757","235,693","305,758","-70,065","37,211","-96,178","-96,128",3,0,2020  -  07  -  10,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"10,800",0,0,0,"5,500","3,300","2,000","124,300","135,100","1,650 ",132 ,"66,000 ",2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,2017년 자산,2017년 부채,2017년 자본,2017년 매출액,2017년 영업이익,2017년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,2017년 신규개점,2017년 계약종료,2017년 계약해지,2017년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)하늘푸드시스템,어풍당당,김태훈,기타 외식,2016.04.26,2016.05.01,0  -  1588  -  8519,031  -  204  -  7222,20181327,2018.12.17,2021.02.05,"우 : 17108 경기도 용인시 기흥구 서천로 121 4층 401호(서천동, 원희캐슬)",법인,134511  -  0288363,841  -  81  -  00394,"213,317","356,398","-143,081","264,299","-45,873","-43,258","220,307","320,130","-99,823","360,289","-31,375","-29,757","235,693","305,758","-70,065","37,211","-96,178","-96,128",3,2,2018  -  04  -  10,4,0,0,0,3,0,0,0,0,0,0,0,0  개,예치제,"13,000",0,0,0,"5,500","5,500","2,000","146,300","159,300","1,650 ",132 ,"66,000 ",2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,2017년 자산,2017년 부채,2017년 자본,2017년 매출액,2017년 영업이익,2017년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,2017년 신규개점,2017년 계약종료,2017년 계약해지,2017년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)신진푸드,신진통닭,김인태,치킨,2019.05.16,2019.05.16,031  -  239  -  5579,031  -  236  -  5579,20190738,2019.07.24,2021.02.05,우 : 18508 경기도 화성시 동탄대로2길 90-45 1층 (장지동),법인,134811  -  0499542,598  -  88  -  01241,"51,123","33,815","17,308","36,224","2,242","2,307", , , , , , , , , , , , ,1,0,2019  -  06  -  01,5,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"8,600",0,0,0,"4,400","2,200","2,000","40,780","49,380","1,540 ",50 ,"23,100 ",2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,2017년 자산,2017년 부채,2017년 자본,2017년 매출액,2017년 영업이익,2017년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,2017년 신규개점,2017년 계약종료,2017년 계약해지,2017년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
아이맛이야철판산성,아!이맛이야 철판산성,조태중,한식,..,2015.04.15,031  -  979  -  5489,0  -  0  -  0,20200267,2020.02.25,2021.02.05,우 : 10440 경기도 고양시 덕양구 행주로17번길 5-5 2층,개인,  -  ,122  -  61  -  00015,"199,301","182,502","16,799","1,444,588","377,989","360,075","58,234","1,511","56,723","541,000","52,107","49,898","97,840","3,815","94,025","488,946","53,378","39,628",1,0,가맹계약 체결 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"16,000",0,0,0,"5,500","5,500","5,000","125,400","141,400","1,320 ",132 ,"52,800 ",2,2
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)샤브향,샤브향,안광용,기타 외식,2017.03.09,2017.03.09,02  -  2068  -  9727,02  -  2068  -  9728,20080200245,2008.10.22,2021.02.04,우 : 03695 서울특별시 서대문구 홍연길 77 202호 c-22,법인,285011  -  0177134,128  -  86  -  49571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008  -  04  -  29,0,0,0,0,0,0,0,0,0,0,0,0,  개,0,0,0,0,0,0,0,0,0,0, ,0 , ,0,0
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,2017년 자산,2017년 부채,2017년 자본,2017년 매출액,2017년 영업이익,2017년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,2017년 신규개점,2017년 계약종료,2017년 계약해지,2017년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)서호에프앤비,오태식해바라기치킨,"김강주, 위성범",치킨,2019.10.30,2019.11.13,051  -  1661  -  9213,051  -  911  -  9213,20201202,2020.09.17,2021.02.04,우 : 47841 부산광역시 동래구 미남로 47-4 1층(사직동),법인,180111  -  1247625,525  -  88  -  01530,"91,361","59,139","32,222","50,691","2,221","2,221", , , , , , ,0,0,0,0,0,0,2,0,2019  -  01  -  25,49,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"7,500",0,0,0,"3,300","2,200","2,200","29,150","36,850",0 ,0 ,0 ,2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,2017년 자산,2017년 부채,2017년 자본,2017년 매출액,2017년 영업이익,2017년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,2017년 신규개점,2017년 계약종료,2017년 계약해지,2017년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
에쓰티씨프랜차이저,봄봄,박두하,한식,..,2015.06.01,02  -  2661  -  5528,02  -  2661  -  5529,20210359,2021.02.04,2021.02.04,"우 : 07803 서울특별시 강서구 마곡동로4길 15 601호,602호",개인,  -  ,713  -  18  -  00101,"1,712,604","1,155,720","556,884","7,086,460","347,806","202,010","1,139,788","826,915","312,873","5,832,826","312,429","312,445","1,139,788","826,915","312,873","5,832,826","312,429","312,445",4,0,2019  -  09  -  16,1,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"14,000",0,0,0,"5,500","5,500","3,000","106,095","120,095","1,980 ",99 ,"59,400 ",2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,2017년 자산,2017년 부채,2017년 자본,2017년 매출액,2017년 영업이익,2017년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,2017년 신규개점,2017년 계약종료,2017년 계약해지,2017년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)고반에프앤비,미월당,한지훈,분식,2016.07.20,2016.08.01,02  -  517  -  5861,02  -  543  -  0085,20201510,2020.11.12,2021.02.04,"우 : 07803 서울특별시 강서구 공항대로 247 8층 816, 817호",법인,110111  -  6126133,517  -  81  -  00400,"1,830,325","1,159,515","670,810","6,573,243","334,390","311,845","1,106,291","747,326","358,965","5,197,398","339,041","290,825","681,625","563,486","118,139","2,599,517","201,013","177,114",3,0,2020  -  07  -  29,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"19,300",0,0,0,"11,000","3,300","5,000","82,500","101,800","2,200 ",66 ,"44,000 ",2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)밥장인,덮밥은 사랑이죠 럽밥,배대웅,한식,2015.10.15,2015.10.15,  -  1877  -  8192,032  -  814  -  9069,20210303,2021.02.04,2021.02.04,"우 : 21690 인천광역시 남동구 남동대로 150 902호(고잔동, 938-10L)",법인,110111  -  5861540,441  -  81  -  00229,0,0,0,0,0,0,"1,141,792","777,855","363,937","1,112,019","25,549","16,458","1,436,637","788,508","648,129","1,240,872","10,818","6,389",3,0,예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"5,300",0,0,0,"2,200","1,100","1,100","22,100","26,500","1,210 ",33 ,"12,100 ",2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
호호컴퍼니,호호 꽈배기 & 도너츠,윤화영,분식,..,2020.11.27,02  -  363  -  9578,0  -  0  -  0,20210304,2021.02.04,2021.02.04,"우 : 16094 경기도 의왕시 부곡시장4길 7 (삼동, 롯데슈퍼)",개인,  -  ,385  -  39  -  00819,0,0,0,"4,807",0,0, , , , , , , , , , , , ,1,0,2020  -  12  -  07,2,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"6,500",0,0,0,"3,300","2,200","1,000","18,150","24,650",550 ,33 ,"5,500 ",1,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)엘앤씨커머스,쇼킹맨,이형석,기타 외식,2019.02.08,2019.02.08,02  -  0  -  0,0  -  0  -  0,20210358,2021.02.04,2021.02.04,"우 : 04779 서울특별시 성동구 상원1길 25 4138호 (성수동1가, 에스오엘623빌딩)",법인,110111  -  7007035,166  -  86  -  01448,0,0,0,0,0,0,"49,751",0,"49,751",0,-249,-249, , , , , , ,1,0,가맹사업개시 예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"14,000",0,0,0,"5,500","5,500","3,000","77,550","91,550","1,650 ",50 ,"24,750 ",2,1
상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
본아이에프(주),본설렁탕,"이진희, 김철호",한식,2004.07.20,2004.07.20,02  -  1644  -  6288,02  -  730  -  1530,20150785,2015.08.20,2021.02.04,"우 : 07268 서울특별시 영등포구 선유로 165 (양평동3가,와이피센터) 6층",법인,110111  -  3053339,101  -  86  -  07256, , , , , , ,"100,216,871","68,225,743","31,991,128","212,736,622","348,687","-2,219,156","100,730,254","66,519,970","34,210,284","206,998,945","7,063,646","2,323,047",3,1,2015  -  07  -  28,0,0,0,0,8,0,10,1,13,0,5,0,0  개,0,"20,160",0,0,0,"11,660","5,500","3,000","73,480","93,640","2,090 ",50 ,"31,350 ",1,1
